Job_id,Job_title,Job_url,Job_company,Job_location,Site_id,Job_complete,Job_Description
1171,"REMOTE Data Scientist (Python, Modeling, Presenting)",https://www.linkedin.com/jobs/view/remote-data-scientist-python-modeling-presenting-at-cybercoders-3490898145,CyberCoders,"Columbus, OH",1001,1,"About the job
Job Title: Data Scientist

Location: 100% Remote

Salary: $90k - $110k

Requirements: Python, Predictive Modeling, Data Visualization, Presenting

We are a fully remote and tight knit team of data passionate professionals working across various industries to answer operations and customer behavior questions. If you are driven by the prospect of digging through data to find actionable insights this role is for you!

Top Reasons to Work with Us
We have a great collaborative team culture and we encourage communication and easy access across all levels of the organization
This position allows for flexibility to work with analytics across a wide range of industries
We offer 100% remote work ability
What You Will Be Doing
Translate data analysis to guide business decisions
Regularly communicate and work with the business and technical teams
Collaborate with analytics teams to create insights from data to be presented to clients
Create data visualizations to help business leaders understand their business problems and the proposed solutions
Work with executives across various industries in effectively communicating data-driven strategies
What You Need for this Position

3+ years of experience with:

Required
R or Python
Data Visualization: Tableau, Qlik, Shiny or Power BI
Data Presentations
Statistical Analysis
Data Mining
Regression Modeling
Predictive Modeling
Bachelor's Degree in Statistics, Economics, Analytics, Math or other related field
Desired
Statistical Software: SAS or SPSS
SQL Script Writing
Marketing Performance Analysis
Operations Performance Analysis
Digital Marketing, Paid Search Marketing, Advertising Campaigns or Email Marketing
Data Manipulation
Machine Learning
Business Strategy
What's In It for You
Base Salary: 90k - $110k
Company IRA Contribution
Life and Disability Insurance
Unlimited Vacation
100% Remote Work
Benefits
Vacation/PTO: Unlimited Vacation
Life and Disability Insurance
Company IRA Contribution
So, if you are a Data Scientist with experience, please apply today!

Colorado employees will receive paid sick leave. For additional information about available benefits, please contact Eric Trujillo

Email Your Resume In Word To

Looking forward to receiving your resume through our website and going over the position with you. Clicking apply is the best way to apply, but you may also:

Eric.Trujillo@CyberCoders.com
Please do NOT change the email subject line in any way. You must keep the JobID: linkedin : ET3-1727139L146 -- in the email subject line for your application to be considered.***
Eric Trujillo - Lead Recruiter - CyberCoders

Applicants must be authorized to work in the U.S.

CyberCoders, Inc is proud to be an Equal Opportunity Employer

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.

Your Right to Work – In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire."
1172,"REMOTE Data Scientist (Python, Modeling, Presenting)",https://www.linkedin.com/jobs/view/remote-data-scientist-python-modeling-presenting-at-cybercoders-3490896559,CyberCoders,"Pittsburgh, PA",1001,1,"About the job
Job Title: Data Scientist

Location: 100% Remote

Salary: $90k - $110k

Requirements: Python, Predictive Modeling, Data Visualization, Presenting

We are a fully remote and tight knit team of data passionate professionals working across various industries to answer operations and customer behavior questions. If you are driven by the prospect of digging through data to find actionable insights this role is for you!

Top Reasons to Work with Us
We have a great collaborative team culture and we encourage communication and easy access across all levels of the organization
This position allows for flexibility to work with analytics across a wide range of industries
We offer 100% remote work ability
What You Will Be Doing
Translate data analysis to guide business decisions
Regularly communicate and work with the business and technical teams
Collaborate with analytics teams to create insights from data to be presented to clients
Create data visualizations to help business leaders understand their business problems and the proposed solutions
Work with executives across various industries in effectively communicating data-driven strategies
What You Need for this Position

3+ years of experience with:

Required
R or Python
Data Visualization: Tableau, Qlik, Shiny or Power BI
Data Presentations
Statistical Analysis
Data Mining
Regression Modeling
Predictive Modeling
Bachelor's Degree in Statistics, Economics, Analytics, Math or other related field
Desired
Statistical Software: SAS or SPSS
SQL Script Writing
Marketing Performance Analysis
Operations Performance Analysis
Digital Marketing, Paid Search Marketing, Advertising Campaigns or Email Marketing
Data Manipulation
Machine Learning
Business Strategy
What's In It for You
Base Salary: 90k - $110k
Company IRA Contribution
Life and Disability Insurance
Unlimited Vacation
100% Remote Work
Benefits
Vacation/PTO: Unlimited Vacation
Life and Disability Insurance
Company IRA Contribution
So, if you are a Data Scientist with experience, please apply today!

Colorado employees will receive paid sick leave. For additional information about available benefits, please contact Eric Trujillo

Email Your Resume In Word To

Looking forward to receiving your resume through our website and going over the position with you. Clicking apply is the best way to apply, but you may also:

Eric.Trujillo@CyberCoders.com
Please do NOT change the email subject line in any way. You must keep the JobID: linkedin : ET3-1727139 -- in the email subject line for your application to be considered.***
Eric Trujillo - Lead Recruiter - CyberCoders

Applicants must be authorized to work in the U.S.

CyberCoders, Inc is proud to be an Equal Opportunity Employer

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.

Your Right to Work – In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire."
1173,Machine Learning Engineer (NLP),https://www.linkedin.com/jobs/view/machine-learning-engineer-nlp-at-acceler8-talent-3491759979,Acceler8 Talent,Greater Boston,1001,1,"About the job
Machine Learning Engineer (NLP)


This MIT spinout is currently seeking a Machine Learning Engineer (NLP) to join an innovative company bringing automation and optimization services to new heights. This company is applying for cutting-edge advances in operations research and machine learning to solve real-world challenges that will transform navigation for the future.



Based in the Greater Boston area, you will have the chance to solve complex problems and see your solutions come to life in different industries through the use of an ML microservice platform that utilizes Natural Language Processing, Deep Learning, and Computer Vision.



Our ideal Machine Learning Engineer (NLP) would have a background in researching Machine Learning algorithms and implementing different recommendation models. A passion for writing code would be preferred and the ability to design and apply NLP algorithms to create a better understanding.



We can offer our Machine Learning Engineer (NLP):

A chance to develop the next generation of technology
A culture rooted in diversity that offers our employees the opportunity to work with some of the best scientists, engineers, and coders from around the globe
Expansive benefits coupled with the promise of exciting technical innovation
Flexibility to work from anywhere in the world for one month a year
$1,000 bonus to take 5 consecutive days off each year
Daily catered lunches


Key Skills: Data Scientist, Data Science, Python, Tensorflow, Pytorch, OCR, NLP, Natural Language Processing, Mahine Learning, Machine Learning Algorithms, Deep Learning, Deep Learning Models, C++, Engineer, Design, Computer Vision, Microservices"
1174,Machine Learning Engineer/Data Scientist - Manufacturing Automation,https://www.linkedin.com/jobs/view/machine-learning-engineer-data-scientist-manufacturing-automation-at-austin-fraser-3481704637,Austin Fraser,"Austin, TX",1001,1,"About the job
Our client is an award winning globally recognized organization, looking to hire several Data Scientists with application experience in the Manufacturing/Electrical Engineering space.


The data scientist will collaborate with members of design, production, quality and manufacturing engineering teams to improve their most-difficult manufacturing processes and equipment through data science, experimentation, and modeling to drive tangible optimizations to the production environment.


Required:

Masters Degree in computer science, electrical engineering or related field.
5 years of professional work experience as a Data Scientist in the manufacturing/EE /Automation/Robotics space
5 years of professional work experience in a consultancy focused position
Fluency in Python, tensor flow, nlp especially the data scientific stack (Jupyter/Pandas/scikit-learn)
Outstanding communication skills (verbal, written and remote)

Responsibilities:

Collaborate with other data scientists, engineers, research scientists, statisticians, and manufacturing teams
Communicate findings internally and externally to clients
Support a wide variety of collaborations via data analysis and visualization, statistical modeling, optimization and experimental design
Engage stakeholders to align project goals iteratively at every step of a project’s life cycle including data procurement, modeling methodology, validation, deployment and monitoring."
1175,Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-interex-group-3476847767,InterEx Group,United States,1001,1,"About the job
Our client is a Fortune 500. The ideal candidate's favourite words are learning, data, scale, and agility. You will leverage your strong collaboration skills and ability to extract valuable insights from highly complex data sets to ask the right questions and find the correct answers.


Responsibilities

Analyze raw data: assessing quality, cleansing and structuring for downstream processing
Design accurate and scalable prediction algorithms
You will be collaborating closely with our Data Science org
Collaborating with the engineering team to bring analytical prototypes to production
Generate actionable insights for business improvements

Qualifications

Bachelor's degree or equivalent experience in a quantitative field (Statistics, Mathematics, Computer Science, Engineering, etc.)
At least 4 years' of experience in quantitative analytics or data modelling
Deep understanding of predictive modelling, machine learning, clustering and classification techniques, and algorithms
Fluency in a programming language (Python, C,C++, Java, SQL)
Familiarity with Big Data frameworks and visualization tools (Cassandra, Hadoop, Spark, Tableau)"
1176,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-u-s-department-of-labor-3492155495,U.S. Department of Labor,United States,1001,1,"About the job
This position is in the Department of Labor(DOL), Office of Workers' Compensations Program (OWCP), Division of Administrative Operations (DAO), Medical and Pharmaceutical Standards Unit (MPSU).


Duties

Major duties for this position include but are not limited to, the following:

Conduct research into, extract, gather, interpret, and analyze medical and pharmaceutical data from various databases and sources.
Have proficiency in SQL, R, SAS, Python, Spark, Jupiter, notebook-based workflows, or other data analytics tools for use in the development of predictive and statistical models to assist in medical and pharmacy healthcare data management and decision making.
Apply advanced quantitative, computer science, mathematical, and statistical skills to interpret large structured and unstructured data sets to answer specific questions and assist in making data driven decisions regarding OWCP agency operations and management of workers' compensation programs.
Identify, evaluate, and measure significant issues and opportunities related to compliance, drug cost discrepancies and outliers between pharmacy benefit manager (PBM) contract requirements and amounts billed to the government.
Evaluate the impact of short- and long-term drug policy changes, perform root cause analyses to understand observed trends in utilization and cost, and refine policies and processes associated with the effective and efficient delivery/reimbursement of pharmacy benefits nationwide.

Please see full position requirements on usajobs.gov by clicking apply."
1177,"REMOTE Data Scientist (Python, Modeling, Presenting)",https://www.linkedin.com/jobs/view/remote-data-scientist-python-modeling-presenting-at-cybercoders-3491400117,CyberCoders,"Atlanta, GA",1001,1,"About the job
Job Title: Data Scientist

Location: 100% Remote

Salary: $90k - $110k

Requirements: Python, Predictive Modeling, Data Visualization, Presenting

We are a fully remote and tight knit team of data passionate professionals working across various industries to answer operations and customer behavior questions. If you are driven by the prospect of digging through data to find actionable insights this role is for you!

Top Reasons to Work with Us
We have a great collaborative team culture and we encourage communication and easy access across all levels of the organization
This position allows for flexibility to work with analytics across a wide range of industries
We offer 100% remote work ability
What You Will Be Doing
Translate data analysis to guide business decisions
Regularly communicate and work with the business and technical teams
Collaborate with analytics teams to create insights from data to be presented to clients
Create data visualizations to help business leaders understand their business problems and the proposed solutions
Work with executives across various industries in effectively communicating data-driven strategies
What You Need for this Position

3+ years of experience with:

Required
R or Python
Data Visualization: Tableau, Qlik, Shiny or Power BI
Data Presentations
Statistical Analysis
Data Mining
Regression Modeling
Predictive Modeling
Bachelor's Degree in Statistics, Economics, Analytics, Math or other related field
Desired
Statistical Software: SAS or SPSS
SQL Script Writing
Marketing Performance Analysis
Operations Performance Analysis
Digital Marketing, Paid Search Marketing, Advertising Campaigns or Email Marketing
Data Manipulation
Machine Learning
Business Strategy
What's In It for You
Base Salary: 90k - $110k
Company IRA Contribution
Life and Disability Insurance
Unlimited Vacation
100% Remote Work
Benefits
Vacation/PTO: Unlimited Vacation
Life and Disability Insurance
Company IRA Contribution
So, if you are a Data Scientist with experience, please apply today!

Colorado employees will receive paid sick leave. For additional information about available benefits, please contact Eric Trujillo

Email Your Resume In Word To

Looking forward to receiving your resume through our website and going over the position with you. Clicking apply is the best way to apply, but you may also:

Eric.Trujillo@CyberCoders.com
Please do NOT change the email subject line in any way. You must keep the JobID: linkedin : ET3-1727139L144 -- in the email subject line for your application to be considered.***
Eric Trujillo - Lead Recruiter - CyberCoders

Applicants must be authorized to work in the U.S.

CyberCoders, Inc is proud to be an Equal Opportunity Employer

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.

Your Right to Work – In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire."
1178,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-harnham-3499243413,Harnham,"Charlotte, NC",1001,1,"About the job
Data Scientist (Insurance)

9 Month Contract to Hire!

Fully Remote

$60-$80/ hour


You will be a part of one of the most successful insurance companies based in Chicago. This is a 9-month contract with a possible contract-to-hire opportunity. In this role, you will be working as a liaison between multiple teams within the company.


THE ROLE

You will utilize advanced statistical/AI techniques to create high-performing predictive models and creative analyses to address business objectives and client needs.
Assure compliance with regulatory and privacy requirements during the design and implementation of modeling and analysis projects.
Follow industry trends in insurance and related data/AI processes and businesses. Function as the analytics expert in meetings with other internal areas and external vendors. Actively participates in proof-of-concept tests of new data, software, and technologies.
Utilize scientific approaches (e.g. experimental design) to verify the performance of algorithms and/or predictive models.

SKILLS REQUIRED

Graduate Degree in a quantitative discipline such as statistics, computer science, mathematics, economics, physics, or operations research
1+ years of experience with predictive analytics in financial services or insurance (preferred but not mandatory).
Strong expertise in statistical modeling techniques such as linear regression, generalized linear model (GLM), survival analysis, machine learning models (e.g. XgBoost, neural network and deep learning), cluster analysis, and unsupervised learning approaches.
Substantial programming experience with several of the following: R, Python, PySpark, SQL, Hadoop.
Comfort in using SQL Server, PostgreSQL/ MySQL, experience in tools based on Git or SVN, and working knowledge of cloud computing platforms such as Microsoft Azure, AWS or Google Cloud."
1179,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-wunderman-thompson-na-3494526669,Wunderman Thompson NA,"Seattle, WA",1001,1,"About the job
Who we are:

At Wunderman Thompson we exist to inspire growth for ambitious brands. Part creative agency, part consultancy and part technology company, our experts provide end-to-end capabilities at a global scale to deliver inspiration across the entire brand and customer experience.

We are 20,000 strong in 90 markets around the world;?our people bring together creative storytelling, diverse perspectives, inclusive thinking, and highly specialized vertical capabilities to drive growth for our clients. We offer deep expertise across the entire customer journey, including communications, commerce, consultancy, CRM, CX, data, production, and technology.

We are looking for someone who has a passion for actionable analytics to solve core questions related to digital analytics, marketing, and consumer behavior. This person has strong analytics chops with a curiosity that generates questions along with solutions. You will execute analyses and models supporting digital marketing performance that culminates recommendations for creatives and consumers. You must have strong communication skills and can clearly present findings to diverse audiences at all levels of the organization. We are looking for a person with an awesome sense of humor who doesn’t mind rolling up their sleeves to dig deep to answer the “so what” of analytics. If you love leveraging data and insights to solve critical business problems, then this is the role for you!

What’s in it for you?
Ability to make an immediate impact.
Work immediately with data from multiple clients and sources.
Opportunity to be surrounded by great talent at a world class marketing shop (seriously, you should see the creative stuff that flows through here!).
Have fun! We are a great team with and have been told we have a great culture.

What you will do?
Deliver customer-specific analyses, such as, but not limited to: Customer Segmentation, Retention Analysis, Lifetime Value Analysis, Customer Profiles, A/B and Multivariate Testing, Time-to-Event, and Cookie-Level analysis.
Exercise and share your knowledge of analysis techniques, machine learning (i.e decision trees, cluster analysis) and statistics (time-series, continuous and limited dependent variables etc.) as it consumer marketing to develop solutions that empowers business partners to meet their objectives.
Tackle complex business problems by converting raw data into meaningful and actionable business ideas.
Lead individual projects from kickoff to completion.
Set and meet project deadlines.
Lead analysis/recommendations and set KPIs.
Create business rules and generate baseline metrics.
Conduct accuracy audits and assessments.

What it takes?
All-around talent, you can think through a complex business problem and solve it.
3+ years’ experience reporting and analyzing digital, marketing efforts as they relate to the profitable acquisition of new customers and existing customers.
3+ years’ experience analyzing data, drawing conclusions and making recommendations; consulting experience is a plus.
2+ years’ experience conducting Customer Segmentation, Retention Analysis, and/or Lifetime Value Analysis.
Proficiency in advanced quantitative/statistical modeling, optimization techniques, etc.
Ability to identify and resolve problems by leveraging multivariate data analysis.
Experience with R, Big Data, web analytics, marketing analytics, online marketing and multi-channel marketing. Python or Hadoop a plus.
Strong understanding of the concepts, terminology, and measurement issues in Web/Digital Analytics.
Ability to manage multiple projects concurrently.
Able to effectively communicate complex ideas to diverse audiences.
Quantitative related degree (e.g. science, engineering, finance, statistics, or related field) or strong quantitative training a plus.
A passion for what you do.

The base salary range for this position at the time of this posting is indicated below. Individual compensation varies based on job-related factors, including location, business needs, level of responsibility, experience, and qualifications. We offer a competitive benefits package, click WPP Benefits for more details.

_

$45,000—$90,000 USD

At Wunderman Thompson, we are committed to actively building a diverse, equitable and inclusive workplace where everyone feels welcomed, valued and heard, and is treated with dignity and respect. As leaders and creative partners across industries, it is our responsibility to cultivate an environment reflective of our greatest asset; our people. We believe that this commitment inspires growth and delivers equitable outcomes for everyone as well as the clients and communities we serve.

Wunderman Thompson is?a WPP?agency.? For more information, please visit our website and follow Wunderman Thompson on our social channels via Twitter,?Facebook,?LinkedIn,?and?Instagram.?

Note: We rely on legitimate interest as a legal basis for processing personal information under the GDPR for purposes of recruitment and applications for employment.

When you click the ""Submit Application"" button below, this will send any information you add below to Wunderman Thompson. Before you do this, we think it's a good idea to read through our Recruitment Privacy Policy. California residents should read our California Recruitment Privacy Notice. This explains what we do with your personal data when you apply for a role with us, and, how you can update the information you have provided us with or how to remove it."
1180,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-envision-3477350784,Envision,"Missouri, United States",1001,1,"About the job
***W2 Candidates Only***


MS Computer Science, Engineering, Technology, Mathematics, Statistics, or related field with 3+ years of industry experience or BS + 5 years' experience
Hands on coding experience with Python building end-to-end systems as an MLOps Engineer, Machine Learning Engineer, Software Engineer, or equivalent
Experience in ML model development, orchestration, deployment, monitoring, support and creating and maintaining deployment pipelines with CI/CD tools
Experience with cloud computing platforms like AWS, GCP, or other cloud providers developing with containers (e.g., Docker, Kubernetes) in cloud computing environments

***W2 Candidates Only***"
1181,Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-rain-3492347434,Rain,United States,1001,1,"About the job
At Rain, our mission is to radically reduce the cost of artificial intelligence. To help us with this ambitious goal, we’re looking to grow our Machine Learning Engineering Team.


This is a remote role, so you can work from anywhere in the United States.



Responsibilities:

Applying quantization techniques on a variety of edge learning workloads, benchmarking them on a pseudo-hardware simulator
Development, implementation, and deployment of state-of-the-art on-device learning techniques (including continual/online/lifelong learning)
Deployment of state-of-the-art deep learning model compression techniques (extreme quantization, weight and activation sparsity, growing and pruning, knowledge distillation, etc.)
Optimizing (accelerating) pseudo hardware simulators through software development, distributed computing and custom cuda kernels


Qualifications:

PhD in Computer Science, Machine Learning, Mathematics or similar field or equivalent education and experience
2+ years of deploying quantized deep learning models in an industrial setting
2+ years industry/academic experience with deep learning algorithm development and optimization
2+ years software engineering experience in an academic or industrial setting
Understanding of modern deep learning architectures, such as MLPs, CNNs, RNNs, LSTMs, GRUs, Transformers, and MLP-mixers, a variety of training methods, and advanced hyper-parameter tuning methods
Deep knowledge of state-of-the-art quantization techniques including post training quantization, quantization aware training and quantized training
Extensive experience with deep learning frameworks, such as PyTorch, TensorFlow, and Jax
Advanced proficiency in Python and C++


Preferred qualifications

Background in digital computer architecture
Extensive knowledge of most recent techniques and publications in deep learning model compression, including the subfields of ultra-low precision quantization for both inference and training, growing and pruning networks, weight sparsity, activation sparsity, gradient sparsity, attention sparsity, and knowledge distillation
Deep knowledge of state-of-the-art techniques for on-device learning (ideally including continuous/online learning)
Experience with parallel computing, GPU/CUDA, DSP, and OpenCL
A track record of deep learning publications in top journals


The anticipated annual base salary for this position is $200,000 - $280,000. This range does not include any other compensation components or other benefits that an individual may be eligible for."
1182,Principal Data Scientist,https://www.linkedin.com/jobs/view/principal-data-scientist-at-experfy-3514950039,Experfy,"Boston, MA",1001,1,"About the job
Opportunity Description

We are seeking a Principal Data Scientist with strongly developed expertise in graph-based AI and related technologies to maximize utilization of data and knowledge in the client's data and digital transformation.

ESSENTIAL EXPERIENCE:
Degree in mathematics, computer science, engineering, physics, statistics, economics, computational sciences or a related quantitative discipline and 5+ years of analytical experience in an industrial or commercial setting OR PhD degree with at least 3+ years of industry experience
Experience AI/ML/NLP modelling of complex datasets.
Advanced software development skills in at least two of the standard data science languages (such as Python, R, Scala, C++, Julia) and strong data manipulations skills (e.g. SQL, NoSQL, graph, etc.)
Knowledge of SQL and relational databases, query authoring (SQL) and designing variety of databases (e.g. Postgres SQL)
Comfortable working in cloud and high-performance compute environments (e.g. AWS, Apache Spark)
Disciplined AI/ML deployment (MLOps, CI/CD) and Agile delivery
Experience in coordination of delivery teams and providing feedback to their management
Excellent written and verbal communication, business analysis, and consultancy skills

PREFERRED EXPERIENCE:
Knowledge on health care knowledge management systems (e.g. ICD, SNOMED, MedDRA, UMLS) preferred
Experience AI/ML modelling of complex datasets, network analysis or direct experience in creating and maintaining graph data models
Experience with a variety of graph technologies Knowledge of graph databases like Neo4J (Cypher, causal clusters), JanusGraph (Gremlin, GraphML), AWS Neptune, OrientDB
Expertise in machine learning/deep learning-based graph algorithms relevant to link prediction, ranking/recommendation, completion, community detection, node embedding, etc.

Requirements

Responsibilities
Lead data science area deliverables for digital products / programs / initiatives including the allocation of work within the team, monitors the quantitative and qualitative achievements of the team, and reports?results
Work as an individual contributor, providing data science expertise to digital products / programs / initiatives.
Apply in-depth experience with both statistical and modern data science approaches, including unsupervised, supervised, regression algorithms.
Apply advanced techniques such as neural networks, deep learning, NLP and federated learning.
Build models, algorithms, simulations and experiments by writing highly optimized code and using state-of-the art machine learning technologies.
Collaborate cross-functionally in teams involved in data driven analytics to maximize impact of graph-based capabilities
Build and manage support models incorporated into digital or AI products; Work with Infrastructure and Ops teams to ensure appropriate architecture and tooling
Capacity to mentor junior personnel
Be able to apply in-depth experience with both statistical and modern data science approaches to business cases and knowledge management tasks
Strong written and verbal communication skills - ability to communicate complex ideas up to people of varying technical skills
Work with developers, engineers, and MLOps to deliver AI/ML solutions for new products/services"
1183,Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-interex-group-3491485490,InterEx Group,United States,1001,1,"About the job
My client is a Fortune 500. The ideal candidate's favorite words are learning, data, scale, and agility. You will leverage your strong collaboration skills and ability to extract valuable insights from highly complex data sets to ask the right questions and find the right answers.


Responsibilities

Analyze raw data: assessing quality, cleansing and structuring for downstream processing
Design accurate and scalable prediction algorithms
You will be collaborating closely with our Data Science org
Collaborating with the engineering team to bring analytical prototypes to production
Generate actionable insights for business improvements

Qualifications

Bachelor's degree or equivalent experience in a quantitative field (Statistics, Mathematics, Computer Science, Engineering, etc.)
At least 4 years' of experience in quantitative analytics or data modelling
Deep understanding of predictive modelling, machine learning, clustering and classification techniques, and algorithms
Fluency in a programming language (Python, C,C++, Java, SQL)
Familiarity with Big Data frameworks and visualization tools (Cassandra, Hadoop, Spark, Tableau)"
1184,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-gauntlet-3496432429,Gauntlet,United States,1001,1,"About the job
Gauntlet’s mission is to drive adoption and understanding of the financial systems of the future. Gauntlet is the platform for off-chain intelligence that drives on-chain efficiency in Decentralized Finance (DeFi). We work with protocols to manage risk, improve capital efficiency, and manage incentive spend. We also publish cutting-edge research and aim to take a leading role in defining market risk standards across the industry.

Gauntlet is building infrastructure that allows us to simulate and stress-test blockchain protocols, contracts, and network interactions at scale over a wide range of market conditions. Our models ingest a wide range of on-chain and off-chain data, and are continuously calibrated to the current crypto market structure so that our recommendations are always up-to-date. These models and infrastructure power our platform that currently manages risk and optimizes incentives for over $40B in assets.

In order to grow our impact in the DeFi space we are looking to hire experienced Data Scientists to help new and established protocols better understand the systems they’ve built. This role will require establishing a strong ability to analyze and interpret data; as well as the ability to collaborate with and manage external clients. You will be working directly with the leadership of premier and innovative DeFi protocols and developing expert-level knowledge and experience of the mechanisms that underpin the DeFi industry.

Responsibilities

Perform in depth novel research into how to make premier DeFi protocols safer and more efficient through mechanism design, data analysis, and dynamic parameter optimization
Take ownership of client engagements, scoping out work, managing client relationships, and delivering value to clients through your research and work
Draft and write engaging research for public consumption both to grow Gauntlet’s Brand as well as to satisfy client requirements
Build and deploy easy-to-understand and visually compelling dashboards for internal and external consumption

Qualifications

4+ years of professional experience
Extremely clear and effective communication and client management skills
Proven track record of drawing deep insights from complex datasets
Experience with data querying languages (e.g. SQL), scripting languages (e.g. Python), and/or statistical/mathematical software (e.g. R)
Ability to work highly independently working towards abstract goals

Bonus Points

Experience working in the crypto industry is a plus but not required
Enthusiasm for the space, especially DeFi, is very much desired
Smart contract development experience (e.g. Solidity)
Experience managing external client relationships
Published or presented research in the space

Benefits and Perks

Remote first - work from anywhere!
Regular in-person company retreats and cross-country ""office visit"" perk
100% paid medical, dental and vision premiums for employees
Laptop, monitor, keyboard and mouse setup provided
$1,000 WFH stipend upon joining
$100 per month reimbursement for fitness-related expenses
Monthly reimbursement for home internet, phone, and cellular data
Unlimited vacation
100% paid parental leave of 12 weeks
Fertility benefits
Opportunity for incentive compensation

Please note at this time our hiring is reserved for potential employees who are able to work within the contiguous United States and Canada. Should you need alternative accommodations, please note that in your application.

The national pay range for this role is $150,000 - $180,000 base plus additional On Target Earnings potential by level and equity in the company. Our salary ranges are based on paying competitively for a company of our size and industry, and are one part of many compensation, benefits and other reward opportunities we provide. Individual pay rate decisions are based on a number of factors, including qualifications for the role, experience level, skill set, and balancing internal equity relative to peers at the company."
1185,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-holistic-partners-inc-3508080957,"Holistic Partners, Inc","Columbus, Ohio Metropolitan Area",1001,1,"About the job
Job Title: Junior Data Scientist

Location: Columbus, Ohio

Duration: 12 months

Interview Process: Video

Visa: U.S. Citizens, Green Card Holders, and those authorized to work in the U.S. for any employer will be considered.

Tax Terms: W2, Own Corp and Open for the sub-vendors.


Job Summary

This position is responsible for working on data analysis projects that gather and integrate large volumes of data, performs analysis, interprets results, and develops actionable insights and recommendations for use across the company. This includes data mining, data auditing, aggregation, validation, reconciliation, and visualization.


This is a HYBRID position in the New Albany, Ohio Office on Tuesday’s but is always subject to change. Team may also come in other days for team building / vendor onsite work / project work.


Experience

3 years experience applying quantitative, business analytics, and computational skills.


Additional Requirements:

Competence with analytic software packages such as SAS, R, SPSS
Knowledge of database concepts and practices
Ability to work in a collaborative, team oriented environment
Ability to apply strong analytical and complex problem solving and critical thinking skills
Excellent oral and written communication skills.
Willingness for occasional travel"
